Date,BitcoinPrice,MarketCap,TradeVol,BlockSizeTot,BlockSizeAvg,BlockTransAvg,BlockConTime,Hashrate,Difficulty,MineRev,TransFee,CostTransVol,CostPerTrans,UniAddress,TransPerDay,TransTot,TransExPop,TransExLong,OutValue,TransValue
27/02/2019,3832.613077,67308302949,160264817.1,205597.0303,1.125122057,2443.687943,8.933333333,42558467.71,6.07E+12,6880165.895,32.66318415,1.187936725,19.96797624,519739,344560,387334747,330936,193073,1407914.04,151116.0608
28/02/2019,3843.583333,67508169174,256136156.9,205766.6409,1.130737273,2452.18,8.133333333,45274965.64,6.07E+12,7323163.727,30.29594178,0.776855762,19.90926095,523891,367827,387702574,352657,196242,1540872.982,245257.3611
01/03/2019,3842.139167,67490584361,228716537.9,205937.2385,1.053071407,2187.790123,7.95,48896962.9,6.07E+12,7897463.727,30.48611973,1.460720679,22.28265663,552622,354422,388056996,340691,189906,1372157.22,140717.2602
02/03/2019,3827.4875,67239530187,144150825.2,206089.7749,1.155579258,2544.424242,10.21666667,39841969.77,6.07E+12,6412272.242,25.32153705,1.482236392,19.09187124,481020,335864,388392860,325699,185116,1464213.182,113026.6094
03/03/2019,3827.690833,67250087789,95844091.34,206236.2977,1.003580384,2422.486301,8.55,44067633.23,6.07E+12,7067388.259,21.38429981,2.694360475,19.98226734,420092,353683,388746543,344512,175405,1447172.478,68527.73847
04/03/2019,3749.568333,65883946403,145364060.8,206387.6489,1.104753978,2220.350365,10.55,41351135.29,6.07E+12,6527848.169,28.45991569,1.268290581,21.45991351,506185,304188,389050731,290804,200371,1780642.533,137268.2208
05/03/2019,3793.260833,66658735545,252015977.2,206541.0929,1.029825181,1917.557047,8.8,44973132.54,6.07E+12,7175042.501,29.02363002,1.305094318,25.11249808,536820,285716,389336447,271243,187902,2167836.637,144933.8645
06/03/2019,3863.333333,67896296542,215615762.4,206699.256,1.235649305,2170.804688,12.45,38634637.35,6.07E+12,6329827.672,38.43684345,1.049026333,22.78039059,524991,277863,389614310,263453,182931,1431566.5,156186.436
07/03/2019,3888.701667,68349035713,142768837.2,206842.4548,1.008441944,1989.598592,10.48333333,42860300.81,6.07E+12,7050833.849,38.15885184,1.214107673,24.95667202,501146,282523,389896833,266626,185478,1316690.028,149340.8609
08/03/2019,3905.058333,68643652329,215638853.2,206988.2557,0.998636589,1953.863014,9.35,44067633.23,6.07E+12,7261589.552,34.53420729,1.143109809,25.45568159,496016,285264,390182097,269916,190661,1314227.633,162673.2789
09/03/2019,3919.565833,68905428410,222444581.5,207110.0302,0.882423514,1735.449275,8.533333333,41652968.39,6.07E+12,6857453.694,24.54420613,2.022022175,28.63333094,414924,239492,390421589,227835,167599,819715.707,86524.48167
10/03/2019,3922.615,68965700786,96427737.13,207216.5825,0.783473353,1565.272059,9,41029327.94,6.07E+12,6743315.208,19.08668276,2.295808877,31.67704923,354739,212877,390634466,201734,151891,662937.081,74879.34645
11/03/2019,3896.718333,68517313597,95384432.39,207372.7221,1.099574324,2075.640845,9.966666667,42839445.35,6.07E+12,7036778.89,30.82179358,1.196628801,23.87444872,507212,294741,390929207,278439,203549,1130700.8,150909.1033
12/03/2019,3880.7675,68243781583,185222444.5,207516.3171,1.004161133,1997.573427,9.583333333,43141131.59,6.07E+12,7059132.679,31.50427651,1.11083021,24.71226516,488929,285653,391214860,269945,191185,1487057.819,163751.7831
13/03/2019,3881.379231,68261088773,151799390,207673.4005,1.163580696,2118.2,10.2,40727641.71,6.07E+12,6689724.587,36.04315035,1.047516899,23.39416271,471367,285957,391500817,269360,189741,1143591.604,164536.0712
14/03/2019,3883.989286,68314516549,176540971.3,207835.1936,1.043826619,1935.025806,8.366666667,46761366.41,6.07E+12,7671128.877,37.56437664,1.058521069,25.57648269,502225,299929,391800746,282738,197671,1418473.573,186587.1577
15/03/2019,3918.086667,68921740199,203343525.8,207986.2947,0.987588412,1940.980392,8.45,46157993.94,6.07E+12,7615289.199,31.12448995,1.388200579,25.64329461,509543,296970,392097716,279965,190791,1368445.678,140010.35
16/03/2019,4011.0925,70565947025,303831530.3,208114.8462,0.788659847,1609,6.9,49174856.29,6.07E+12,8262301.085,22.36301366,2.338525181,31.50339572,421205,262267,392359983,247067,173850,851526.3153,88083.85004
17/03/2019,3994.348333,70278661610,125195496.9,208223.2948,0.742798205,1556.780822,7.266666667,44046190.29,6.06889E+12,7356713.717,16.78071195,2.928140915,32.36708046,373782,227290,392587273,214572,157644,691444.0709,62899.31958
18/03/2019,3998.4975,70359711202,102890934.8,208372.5325,0.926942733,1810.590062,7.5,48571483.82,6.06889E+12,8136441.823,22.37480548,1.3570396,27.9118431,491044,291505,392878778,273699,190737,1780600.088,149949.5523
19/03/2019,4008.658333,70547225519,98011297.14,208530.8369,0.909794954,1751.402299,7.633333333,52493404.87,6.06889E+12,8808259.906,22.30871865,1.441733796,28.90380091,503445,304744,393183522,283137,194304,1466091.313,152407.3809
20/03/2019,4025.025833,70843372810,120729951,208690.5493,0.992002373,1894.161491,8.533333333,48571483.82,6.06889E+12,8209844.356,27.1997923,1.289758156,26.92105311,491222,304960,393488482,283895,194635,1315366.013,158145.9116
21/03/2019,4026.635833,70878907589,162578679.4,208839.2187,1.039646357,2102.881119,9.45,43141131.59,6.06889E+12,7340679.564,35.53040752,1.136046657,24.41099645,486150,300712,393789194,284060,192842,1470280.031,160471.438
22/03/2019,4000.335,70423997516,117118531.9,208991.2911,0.944549,1854.186335,7.216666667,48571483.82,6.06889E+12,8159271.362,27.14701994,1.531009264,27.33204487,503337,298524,394087718,283205,192169,1753468.727,133222.3826
23/03/2019,4006.115833,70533027426,66576609.86,209113.108,0.840116655,1734.986207,7.016666667,43744504.06,6.06889E+12,7332990.171,17.94886278,2.33686496,29.14855796,409451,251573,394339291,243201,176327,762331.2289,78329.25284
24/03/2019,3995.323333,70350502260,47548725.96,209226.155,0.753646587,1507.773333,8.066666667,47567250.84,6.36892E+12,7553863.147,15.67630252,2.599718927,33.39964074,379661,226166,394565457,218554,160837,635868.6612,72726.1814
25/03/2019,3977.454167,70043216466,66038070.17,209382.5862,1.056967818,2176.966216,9.65,46933020.83,6.37927E+12,7474435.697,29.20096219,1.250589131,23.19877246,487474,322191,394887648,310138,210439,1432876.798,150265.2562
26/03/2019,3933.954167,69283768120,132110657.6,209544.4393,1.207859007,2734.440299,10.55,42493410.75,6.37927E+12,6732627.998,36.41495629,1.131996919,18.37432419,483706,366415,395254063,354608,216294,1235355.683,151185.4784
27/03/2019,4011.365833,70654593242,107206312.6,209723.1842,1.199629819,2571.718121,11.15,47250135.84,6.37927E+12,7663796.727,48.02051729,1.224835819,20.00020023,527558,383186,395637249,367973,255823,1298958.06,155981.764
28/03/2019,4034.056667,71061622657,105244266.4,209900.9081,1.217287404,2696.561644,10.1,46298790.82,6.37927E+12,7555049.541,47.81690988,1.204318377,19.1899617,531559,393698,396030947,381113,219485,1448113.618,155508.4557
29/03/2019,4075.526429,71799618918,119321833.2,210082.3034,1.233981333,2515.761905,10.83333333,46615905.83,6.37927E+12,7747502.73,63.48208552,0.953305249,20.94955811,517101,369817,396400764,351908,219494,1322042.122,199409.5897
30/03/2019,4107.340833,72367238143,153602469,210249.7873,1.204920209,2717.863309,12.03333333,44078985.78,6.37927E+12,7361068.338,54.67372903,2.087745727,19.48491154,469689,377783,396778547,365999,229422,922855.6564,85842.52888
31/03/2019,4109.316667,72409190288,62794061.57,210412.9129,1.173565871,2745.697842,12.05,44078985.78,6.37927E+12,7323231.755,44.60450761,1.724171067,19.18824415,373888,381652,397160199,369761,206835,916838.8903,103360.075
01/04/2019,4145.108462,73046914794,127229651.5,210556.6526,1.205358125,2712.529412,10.83333333,43127640.77,6.37927E+12,7303045.819,61.8467373,1.134982686,19.79660242,449057,368904,397478726,342075,194755,1744092.611,155231.1554
02/04/2019,4675.1125,82396052745,594065058.4,210583.5585,1.215506975,2557.369427,10.15,49787055.88,6.37927E+12,9710160.924,114.4897888,0.692597864,24.184288,449057,401507,397511329,374597,194755,3429198.982,299883.9435
03/04/2019,5018.498333,88456929861,814493444.2,210760.8213,1.248329993,2536.971831,11.5,45030330.8,6.37927E+12,9620978.151,142.1029882,0.84635108,26.7063932,449057,360250,397871579,337481,194755,1306792.375,226513.9175
04/04/2019,4970.849167,87625756296,750965920.4,210930.6355,1.2129581,2533.285714,12.68333333,44396100.79,6.37927E+12,9466800.953,154.4635303,0.971914951,26.69260969,449057,354660,398226239,336081,194755,1279471.743,195949.6073
05/04/2019,4980.898333,87812739527,410162106.6,211126.7085,1.240968854,2449.936709,11.31666667,50104170.89,6.37927E+12,10409196.26,114.8230728,1.161790012,26.89089426,449057,387090,398613329,369796,194755,1082539.142,179879.5868
06/04/2019,5042.517692,88907844038,315324732.7,211295.1336,1.211691266,2586.827338,11.83333333,44174051.65,6.37956E+12,9169049.929,80.84759712,2.152418192,25.50011244,449057,359569,398972898,347754,194755,776356.0002,84479.28958
07/04/2019,5126.834167,90403517595,360932335.6,211455.7181,1.138896872,2486.744681,8.983333333,44809649.52,6.39302E+12,9474473.85,85.51644481,2.123422955,27.0212099,449057,350631,399323529,334720,194755,832972.6337,87030.06815
08/04/2019,5214.276667,91955072586,522492053.9,211636.037,1.218371115,2516.331081,10.33333333,47034242.04,6.39302E+12,10327106.66,130.5444404,1.059019889,27.72995503,449057,372417,399695946,344550,182675,1489013.44,187016.737
09/04/2019,5197.750769,91672210542,453298711.2,211801.2005,1.251238629,2621.75,12.75,41949459.12,6.39302E+12,9173643.193,114.9255611,1.04670951,26.50798013,524226,346071,400042017,324786,231575,1976197.139,168616.5593
10/04/2019,5251.19,92624427613,306217427.3,211980.8244,1.213674912,2679.060811,10.65,47034242.04,6.39302E+12,10301707.85,111.7853946,1.216233072,25.98154316,544626,396501,400438518,375730,232593,1576934.007,161300.1192
11/04/2019,5111.770769,90175278506,418764181.4,212169.4902,1.201692847,2565.617834,9.266666667,49894432.44,6.39302E+12,10621161.13,115.285098,1.016056876,26.36819362,571694,402802,400841320,382393,237737,1887212.514,204494.9595
12/04/2019,5031.475,88768300835,325282843.7,212348.3132,1.184258404,2495.145695,10.5,47987638.84,6.39302E+12,10002902.94,100.5657148,1.445502866,26.54930751,531017,376767,401218087,360008,220536,1503470.025,137534.5398
13/04/2019,5076.3,89567696636,151641330.8,212497.8165,1.107431615,2719.081481,9.75,42902855.92,6.39302E+12,8902414.896,66.22119369,2.103925848,24.25223903,415961,367076,401585163,355360,188784,1085337.95,83354.70547
14/04/2019,5077.805,89601994942,99618100.63,212643.7609,1.196266385,2762.540984,10.98333333,38771469.79,6.39302E+12,8035239.173,57.42373876,1.457103515,23.84131731,390154,337030,401922193,325041,177199,1007059.314,108600.6397
15/04/2019,5114.854167,90265028263,152098922.7,212821.6961,1.22713911,2630.848276,10.96666667,46080845.25,6.39302E+12,9674591.791,78.96972247,1.209135308,25.36114428,530203,381473,402303666,363728,230097,1553689.442,156431.6012
16/04/2019,5109.946667,90187684322,226128979.4,213003.3282,1.25263491,2472.531034,10.53333333,46080845.25,6.39302E+12,9653040.274,76.56869368,1.500192592,26.92491646,514674,358517,402662183,341728,218019,1792237.982,125921.7452
17/04/2019,5214.574167,92043295984,252996433.3,213172.9827,1.229380333,2541.572464,10.58333333,43856252.72,6.39302E+12,9397443.839,77.14980905,1.085184457,26.79342025,507562,350737,403012920,329384,219409,1590656.718,166068.5239
18/04/2019,5263.3975,92914887652,217720493.3,213354.0001,1.214882,2570.342282,9.766666667,47352040.98,6.39302E+12,10184250.91,72.4195866,1.482872897,26.59205265,516919,382981,403395901,363408,234268,1802993.594,130484.5204
19/04/2019,5255.614167,92787473941,194767542.9,213538.2978,1.212485171,2382.421053,10.25,48305437.78,6.39302E+12,10397880.59,78.43301725,1.515878857,28.71327429,551457,362128,403758029,345369,213774,2045766.669,130513.9265
20/04/2019,5302.9575,93632000534,170823823.4,213700.8107,1.240556481,2441.526718,11.93333333,41631660.19,6.39302E+12,8991647.213,58.09103814,2.451544371,28.11295402,417376,319840,404077869,305262,185198,1080058.029,69164.19945
21/04/2019,5274.145833,93133965686,147518832.1,213885.8845,1.142430407,2411.944444,8.533333333,51161359.68,6.35772E+12,10945502.35,50.31279868,3.171744059,28.01259767,390509,390735,404468604,371282,182613,799768.9806,65431.28197
22/04/2019,5305.275,93692549135,223901582.2,214038.9424,1.142223119,2552.343284,10.25,42318655.54,6.35303E+12,9258378.29,70.12693315,1.267734238,27.07017341,458919,342014,404810618,317336,219213,1690790.675,137657.1588
23/04/2019,5527.801667,97630443794,344001133.1,214184.6114,1.255767388,2687.525862,13.48333333,36634060.02,6.35303E+12,8548641.412,96.48121035,1.040467819,27.42120016,500657,311753,405122371,291069,200044,2263367.892,148633.2573
24/04/2019,5465.515,96541490581,392150133.9,214385.8212,1.234416043,2480.239264,11.15,51477170.55,6.35303E+12,11850192.58,130.6749264,0.775953281,29.31191722,595208,404279,405526650,378102,265474,2030945.611,279420.8078
25/04/2019,5421.526667,95774182637,259583791.5,214560.212,1.219515846,2685.937063,9.166666667,45160953.3,6.35303E+12,10202233.63,94.30087588,1.241455334,26.56216041,529636,384089,405910739,361357,225138,1693363.769,151580.232
26/04/2019,5280.616667,93294898912,452840571.9,214749.7911,1.255490709,2524.562914,10.15,47687440.2,6.35303E+12,10450062.88,91.44744899,0.851368703,27.41294902,547738,381209,406291948,359412,220335,1494955.227,232443.0582
27/04/2019,5281.809167,93325012415,214306649.4,214910.1236,1.170310445,2620.49635,9.35,43266088.13,6.35303E+12,9332539.15,54.42092725,2.059927242,25.9953515,421593,359008,406650956,345582,184912,709155.4385,85775.89012
28/04/2019,5306.695,93775536017,121771570.8,215069.4682,0.977574344,2351.478528,8.216666667,51477170.55,6.35303E+12,11066867.95,47.95393039,2.531796516,28.87327891,406877,383291,407034247,367895,178052,862617.7755,82370.519
29/04/2019,5277.883333,93277153700,172423604.7,215265.6008,1.203267613,2228.263804,8.216666667,51477170.55,6.35303E+12,11128177.92,70.95469952,1.259052657,30.63866588,529709,363207,407397454,337831,232106,1145104.018,167463.5836
30/04/2019,5262.363333,93012074578,183955725.9,215446.9107,1.295070857,2474.9,10.63333333,44213520.72,6.35303E+12,9658987.04,85.48463465,1.169841697,27.87699082,551918,346486,407743940,327176,214164,1871979.867,156900.2574
01/05/2019,5310.173333,93868465031,61960550.81,215639.6126,1.126911234,2570.461988,8.566666667,54003657.44,6.35303E+12,11698976.79,65.62521893,1.343114594,26.61586487,516500,439549,408183489,424144,226706,1162547.707,164031.0684
02/05/2019,5364.991667,94849833672,57902433.37,215842.1711,1.100861511,2460.032609,7.15,58109198.65,6.35303E+12,12686653.82,64.71081505,1.713977645,28.0277608,536287,452646,408636135,437027,210390,986563.5692,137966.2578
03/05/2019,5633.7475,99611979672,135084149.8,216028.8575,1.228199987,2519.947368,10.65,48003251.06,6.35303E+12,11161987.59,81.27225085,1.303804873,29.14113596,564242,383032,409019167,365602,231312,1268003.892,151960.795
04/05/2019,5697.923333,1.00756E+11,137238638,216185.6433,1.187771273,2696.287879,10.95,43978000.71,6.55405E+12,9747033.774,60.62915441,2.039711915,27.38623184,462167,355910,409375077,342804,200288,886545.171,83866.21374
05/05/2019,5718.229167,1.01124E+11,87101677.36,216339.967,1.196308186,2563.813953,10.7,42978500.7,6.70217E+12,9580162.774,62.87230397,2.145217059,28.96654322,422215,330732,409705809,313472,196457,762735.0204,78098.03193
06/05/2019,5654.353333,1.00005E+11,71574173.53,216524.5173,1.222187444,2506.463576,9.633333333,50308167.48,6.70217E+12,11104085.16,76.31168717,1.44186266,29.33894133,528900,378476,410084285,357516,227341,1160172.842,136199.6354
07/05/2019,5863.523333,1.03714E+11,120723217.6,216685.5504,1.267977197,2597.976378,11.03333333,42312167.35,6.70217E+12,9849659.832,92.31932906,0.955941899,29.8526104,532860,329943,410414228,304861,216029,1546326.357,175723.9985
08/05/2019,5851.670769,1.03516E+11,113696957.6,216874.4976,1.243073447,2586.059211,10.15,50641334.15,6.70217E+12,11775361.87,112.3076522,1.152068391,29.95657859,587930,393081,410807309,364493,250840,1282820.635,174669.1142
09/05/2019,6056.4175,1.07149E+11,122208088.7,217063.3026,1.258699753,2410.46,12.18333333,49975000.81,6.70217E+12,12003556.32,106.9565481,0.964399728,33.19852178,571599,361569,411168878,334788,241709,1257978.34,205511.9357
10/05/2019,6302.6125,1.11514E+11,154686895.3,217220.7381,1.259484184,2583.704,12.95,41645834.01,6.70217E+12,10627740.09,123.7436164,0.826396207,32.90698964,568496,322963,411491841,299922,217353,1361392.479,204047.8407
11/05/2019,6833.350833,1.20916E+11,260302316.7,217382.0154,1.240594785,2653.515385,14.38333333,43311667.37,6.70217E+12,11959207.07,125.1233821,1.326218242,34.66868935,524099,344957,411836798,327332,241434,1259759.127,131963.4527
12/05/2019,7152.484167,1.26577E+11,440320821.1,217577.1122,1.234789487,2142.85443,8.9,52640334.18,6.70217E+12,14870587.89,104.0801549,1.476039824,43.9216232,505598,338571,412175369,320382,233959,952163.3967,140855.2887
13/05/2019,7447.114167,1.31807E+11,359671195.1,217778.0816,1.203409635,2337.892216,7.316666667,55638834.23,6.70217E+12,16381420.78,112.2005034,0.984902091,41.95759725,600160,390428,412565797,371452,247717,1678344.658,223342.0483
14/05/2019,8005.250833,1.41701E+11,488508804.9,217965.146,1.230687118,2416.907895,11.53333333,50641334.15,6.70217E+12,16272176.47,132.6878956,0.973808005,44.29369973,617987,367370,412933167,346768,257125,1652403.408,208736.0018
15/05/2019,8063.895833,1.42754E+11,323047353.4,218149.5672,1.237726027,2475.845638,9.4,49641834.14,6.70217E+12,16570169.52,192.3590738,1.051096587,44.91765954,620717,368901,413302068,340759,243606,2168606.264,195496.6936
16/05/2019,7979.575,1.41276E+11,308713119.4,218331.3762,1.245267137,2568.917808,11.23333333,48642334.12,6.70217E+12,16386183.3,228.5157945,0.996724411,43.6892655,627658,375062,413677130,338392,260762,1438473.303,206026.4374
17/05/2019,7265.963333,1.28655E+11,394223024.7,218521.8483,1.261404709,2395.059603,10.88333333,50308167.48,6.70217E+12,15365816.57,227.2665994,1.1874892,42.48761681,620440,361654,414038784,334006,246581,1366575.827,178087.2281
18/05/2019,7338.520833,1.29954E+11,255946514.1,218711.9254,1.242334013,2351.006536,11.36666667,50993232.04,6.70378E+12,15024060.63,134.7873175,2.198455585,41.7678442,539902,359704,414398488,334093,256231,832814.3193,93123.88805
19/05/2019,7894.926667,1.39823E+11,198826699.8,218895.1409,1.124021644,2127.969325,8.5,54326123.03,6.70463E+12,17078047.15,125.667293,2.216720438,49.23628087,469943,346859,414745347,317028,206613,892847.5729,97584.12723
20/05/2019,7926.705,1.40402E+11,266948150.1,219084.6891,1.177317634,2370.074534,8.316666667,53659544.83,6.70463E+12,17427652.91,186.0999113,1.542493204,45.67210432,567668,381582,415126929,345233,236245,1221183.048,142535.4683
21/05/2019,7954.808333,1.40915E+11,186874301.3,219277.2615,1.258643059,2489.470588,10.13333333,50993232.04,6.70463E+12,16824271.78,202.4814146,1.660360182,44.17106239,604352,380889,415507818,339659,251199,1069771.098,127380.8802
22/05/2019,7896.510833,1.39899E+11,132606959.5,219477.8691,1.201243293,2364.592814,8.416666667,55659279.42,6.70463E+12,17879582.37,176.7383135,1.583867112,45.27771836,595502,394887,415902705,348691,257511,1172959.329,142956.3311
23/05/2019,7688.525833,1.36229E+11,175843690.5,219671.7343,1.226995165,2464.196203,10.13333333,52659677.53,6.70463E+12,16445471.64,163.9629164,1.390336748,42.23903252,579977,389343,416292048,354623,233266,1221496.199,153844.953
24/05/2019,7972.719167,1.4128E+11,154057018,219863.6165,1.254131843,2443.673203,9.766666667,50993232.04,6.70463E+12,16777656.01,191.8831668,1.301886144,44.87420097,593087,373882,416665930,336451,238228,1371740.904,161641.1063
25/05/2019,8046.107692,1.42594E+11,121597298.8,220028.4964,1.177713414,2417.128571,9.85,46660473.76,6.70463E+12,15111546.14,128.1188018,2.689804409,44.65613313,468495,338398,417004328,305274,215064,793250.9206,69823.61971
26/05/2019,8114.9325,1.43831E+11,70845618.92,220193.7202,1.00135643,2267.10303,7.416666667,54992701.22,6.70463E+12,17515157.83,95.88613898,2.078574604,46.82295875,433729,374072,417378400,344851,184878,850401.1637,103839.7243
27/05/2019,8779.970833,1.55636E+11,252057229.6,220392.57,1.190717216,2392.718563,9.583333333,55659279.42,6.70463E+12,19990355.15,189.3133889,1.5716768,50.0279169,596579,399584,417777984,358015,249449,1212933.654,144865.2413
28/05/2019,8727.900833,1.54731E+11,134608368.8,220599.6767,1.262846012,2380.652439,10.83333333,54659412.12,6.70463E+12,19576247.92,192.9503141,1.352543665,50.14060994,632165,390427,418168411,354108,253711,1324503.914,165832.0076
29/05/2019,8646.195,1.53301E+11,150816860.4,220812.6964,1.224251023,2328.477011,7.883333333,57992303.11,6.70463E+12,20423035.64,187.0836265,0.751241233,50.40795656,627839,405155,418573566,368011,254180,1426452.615,314424.1187
30/05/2019,8641.891667,1.53242E+11,163904124.1,221006.8798,1.213646112,2355.4625,9.683333333,59331638.4,6.7471E+12,18910243.46,188.2064932,1.449646256,50.17656686,588869,376874,418950440,340085,232516,1224910.873,150947.6181
31/05/2019,8342.77,1.4795E+11,296511084.8,221158.0165,1.291766803,2555.529915,14,43386260.58,7.45968E+12,13911879.63,205.0372363,0.652058807,46.52849236,547570,298997,419249437,273596,200145,2049565.242,255734.1788
01/06/2019,8543.03,1.51518E+11,138211025.2,221345.8735,1.244086252,2199.284768,12.25,55994233.74,7.45968E+12,17486915.28,159.4219091,1.841621665,52.6568399,529166,332092,419581529,305219,237577,1199897.735,111147.797
02/06/2019,8663.6425,1.53671E+11,77166523.21,221503.1494,1.200579634,2297.732824,10.58333333,48577778.94,7.45968E+12,15212884.41,118.4455402,2.307768315,50.54064049,443925,301003,419882532,278267,193737,1214859.864,76088.46733
03/06/2019,8546.171667,1.516E+11,116262699.2,221652.7025,1.256748504,2470.663866,15.45,44127906.06,7.45968E+12,14413061,198.9932695,1.035234827,49.0225163,503584,294009,420176541,261976,204048,1694243.157,162909.2478
04/06/2019,7848.415833,1.39238E+11,266327224.8,221845.7043,1.253258474,2433.525974,10.65,57106701.96,7.45968E+12,16818472.03,217.9129632,0.77001278,44.8776214,635287,374763,420551304,344001,256820,1741205.068,278295.7659
05/06/2019,7765.688333,1.37786E+11,217070579.7,222044.0604,1.239725519,2330.925,8.708333333,59331638.4,7.45968E+12,16769434.38,159.4266552,0.656754841,44.96453764,580187,372948,420924252,345664,226198,2003151.57,328802.5484
06/06/2019,7756.9575,1.37646E+11,142421449.4,222225.9778,1.158709758,2321.821656,8.116666667,58219170.18,7.45968E+12,16170851.27,122.1899407,0.800161391,44.36131105,553687,364526,421288778,339083,213782,2001279.342,260533.6828
07/06/2019,7920.945,1.40572E+11,167159056.4,222413.6472,1.187780804,2215.259494,8.833333333,58589992.92,7.45968E+12,16487387.36,106.492469,1.52912537,47.10534059,569997,350011,421638789,328644,201126,1454553.101,136123.0746
08/06/2019,7941.221667,1.40944E+11,121989497.8,222555.4838,1.143843968,2373.943548,12.56666667,45982019.76,7.45968E+12,12891499.14,73.36472651,2.397717225,43.793671,429588,294369,421933158,276743,171786,930930.686,67704.59459
09/06/2019,7817.768333,1.38767E+11,66372457.37,222691.8155,0.927426061,2047.054422,8.6,54510942.78,7.45968E+12,14857595.53,62.99063806,3.500835373,49.37439735,399742,300917,422234075,284379,153817,908019.9246,54286.77546
10/06/2019,7815.135833,1.38736E+11,112176516.3,222872.4927,1.150810567,2252.414013,8.133333333,58219170.18,7.45968E+12,16133019.48,101.8300162,1.599950439,45.62131353,560529,353629,422587704,327393,219411,1458520.175,129024.6226
11/06/2019,7914.539167,1.40515E+11,123188210,223052.3948,1.258056077,2380.762238,11.45,53027651.82,7.45968E+12,15022485.45,110.5871949,0.93598205,44.12550909,577794,340449,422928153,312709,227672,2170474.241,202790.9824
12/06/2019,8033.306667,1.42636E+11,148906903.4,223217.4663,1.260088069,2507.358779,12.63333333,48577778.94,7.45968E+12,14029123.84,108.8697611,1.20611497,42.71129818,554586,328464,423256617,300546,212986,1311285.462,144792.9762
13/06/2019,8163.663333,1.44966E+11,142309243.8,223408.3588,1.264188841,2413.066225,9.816666667,55994233.74,7.45968E+12,16302469.42,109.4551359,1.436682935,44.74115651,617383,364373,423620990,335458,232999,1228137.025,138997.6234
14/06/2019,8342.240769,1.48155E+11,133601588.3,223626.4314,1.290370444,2156.112426,9.25,62246626.62,7.41148E+12,18606947.15,117.9495472,1.487351674,51.06425697,681520,364383,423985373,335769,235457,1267506.903,149961.1415
15/06/2019,8721.645,1.54909E+11,156602786.1,223806.5558,1.233728966,2266.808219,10.28333333,53775192.23,7.4094E+12,16603409.24,78.70156593,1.942699558,50.16832927,554395,330954,424316327,307119,212283,1021072.39,97992.58759
16/06/2019,9096.285833,1.61578E+11,217645416.9,223959.3217,1.175121715,2271.184615,12.23333333,47882020.48,7.4094E+12,15457865.43,74.36012488,1.499877621,52.35446575,491598,295254,424611581,273369,194258,1355369.54,113299.9187
17/06/2019,9227.125,1.63917E+11,239793360.3,224123.4113,1.233756692,2414.075188,12.35,48986990.18,7.4094E+12,16427048.74,117.7997939,0.557634426,51.16313081,628483,321072,424932653,292724,214262,2711334.496,319259.3051
18/06/2019,9160.0675,1.62745E+11,217442989.9,224324.8813,1.236012356,2422.349693,10.08333333,60036687.22,7.4094E+12,19731135.84,116.5382583,0.903653604,49.97210497,696936,394843,425327496,365530,267615,2869899.194,238369.9073
19/06/2019,9147.005,1.62533E+11,110363234.1,224530.123,1.159557627,2265.717514,7.616666667,65193212.5,7.4094E+12,21205089.59,105.7549472,1.111965337,52.87630312,664203,401032,425728528,373142,243192,1673182.627,208482.6631
20/06/2019,9346.0725,1.66087E+11,112974295,224709.422,1.245132021,2292.381944,10.11666667,53038545.76,7.4094E+12,17867971.3,111.8160385,1.50380686,54.12847294,635531,330103,426058631,304330,208549,3394897.696,127131.754
21/06/2019,9791.0175,1.7401E+11,207501994,224877.7666,1.265748887,2539.406015,12.31666667,48986990.18,7.4094E+12,17513510.9,126.2324686,1.145843975,51.85485595,654638,337741,426396372,309504,218943,1710806.618,156106.111
22/06/2019,10730.39167,1.90724E+11,319243691.2,225048.2763,1.209288709,2511.170213,12.1,51933576.06,7.4094E+12,20226564.53,122.4791473,0.912812677,57.12508518,643641,354075,426750447,325468,254600,1952259.837,206502.2972
23/06/2019,10748.01167,1.91062E+11,222666573.4,225261.7484,1.179403409,2099.933702,7.2,66666505.44,7.4094E+12,25190494.47,81.23531107,2.144673438,66.27542692,596157,380088,427130535,356814,226769,1002826.755,109281.6869
24/06/2019,10851.84833,1.92932E+11,186349715.2,225476.9468,1.215810192,2194.022599,7.166666667,65193212.5,7.4094E+12,25117669.41,102.0982726,1.44991094,64.67925027,659328,388342,427518877,360906,230650,1671222.713,159637.2721
25/06/2019,11314.76154,2.01182E+11,236190825.1,225658.8283,1.245764247,2475.239726,10.16666667,53775192.23,7.4094E+12,22019741.67,121.1074452,1.20331162,60.93153194,664697,361385,427880262,331669,243933,1956241.058,161729.2988
26/06/2019,12686.38833,2.25597E+11,535505430.2,225863.5684,1.240848794,2421.963636,8.416666667,60773333.69,7.4094E+12,28500796.5,184.0650387,0.985515675,71.31903113,699945,399624,428279886,366825,277946,1866107.777,227958.3264
27/06/2019,11834.12417,2.10462E+11,745764163,226038.6995,1.233317704,2542.605634,13.36666667,56010016.17,7.86812E+12,23373593.45,200.1012513,0.944795875,64.7378298,633778,361050,428640936,323823,251246,1672496.031,209050.5796
